year,years,foreigners male arrivals,foreigners male departures,foreigners male balance,foreigners female arrivals,foreigners female departures,foreigners female balance,foreigners total arrivals,foreigners total departures,foreigners total balance,total male arrivals,total male departures,total male balance,total female arrivals,total female departures,total female balance,total arrivals,total departures,total balance
2008,22 years,14748,11295,3453,15034,11356,3678,29782,22651,7131,33701,30560,3141,37911,34897,3014,71612,65457,6155
2008,23 years,15979,12445,3534,14748,11912,2836,30727,24357,6370,35017,31958,3059,37550,35500,2050,72567,67458,5109
2008,24 years,16062,13483,2579,14072,12046,2026,30134,25529,4605,35747,33767,1980,37077,35984,1093,72824,69751,3073
2008,25 years,15841,14133,1708,12507,11299,1208,28348,25432,2916,36435,35433,1002,36104,36243,-139,72539,71676,863
2008,26 years,16177,15009,1168,11661,10755,906,27838,25764,2074,37972,37831,141,35379,36083,-704,73351,73914,-563
2008,27 years,15492,14629,863,10541,10044,497,26033,24673,1360,36465,36808,-343,32279,33363,-1084,68744,70171,-1427
2008,28 years,15611,15063,548,9958,9572,386,25569,24635,934,35983,36823,-840,29289,30453,-1164,65272,67276,-2004
2008,29 years,14375,14611,-236,9243,8851,392,23618,23462,156,32243,33720,-1477,25535,26492,-957,57778,60212,-2434
2008,30 years,13860,14433,-573,8429,8472,-43,22289,22905,-616,30241,32121,-1880,22809,24162,-1353,53050,56283,-3233
2008,31 years,13104,13781,-677,7769,7763,6,20873,21544,-671,27973,29838,-1865,20195,21291,-1096,48168,51129,-2961
2008,32 years,12777,13805,-1028,7231,7162,69,20008,20967,-959,25821,27962,-2141,17880,18782,-902,43701,46744,-3043
2008,33 years,12223,13157,-934,6611,6751,-140,18834,19908,-1074,23522,25462,-1940,15543,16434,-891,39065,41896,-2831
2008,34 years,11600,12789,-1189,6117,6214,-97,17717,19003,-1286,21992,24024,-2032,14306,15116,-810,36298,39140,-2842
2008,35 years,10770,11885,-1115,5594,5647,-53,16364,17532,-1168,19992,22002,-2010,12785,13483,-698,32777,35485,-2708
2008,36 years,10262,11600,-1338,5195,5271,-76,15457,16871,-1414,19604,21829,-2225,12263,12980,-717,31867,34809,-2942
2008,37 years,9768,10862,-1094,4854,5007,-153,14622,15869,-1247,19279,21281,-2002,12001,12967,-966,31280,34248,-2968
2008,38 years,9482,10796,-1314,4778,4978,-200,14260,15774,-1514,18526,20784,-2258,11522,12282,-760,30048,33066,-3018
2008,39 years,8901,10075,-1174,4301,4495,-194,13202,14570,-1368,17982,20007,-2025,10735,11569,-834,28717,31576,-2859
2008,40 years,8775,9962,-1187,4216,4304,-88,12991,14266,-1275,17548,19614,-2066,10704,11525,-821,28252,31139,-2887
2008,41 years,8185,9154,-969,3741,3856,-115,11926,13010,-1084,16729,18487,-1758,10016,10724,-708,26745,29211,-2466
2008,42 years,7281,8422,-1141,3279,3528,-249,10560,11950,-1390,15499,17539,-2040,9285,10143,-858,24784,27682,-2898
2008,43 years,6894,8180,-1286,3228,3469,-241,10122,11649,-1527,14584,16660,-2076,8861,9678,-817,23445,26338,-2893
2008,44 years,6681,7861,-1180,3009,3194,-185,9690,11055,-1365,13981,15892,-1911,8527,9270,-743,22508,25162,-2654
2008,45 years,6482,7686,-1204,2996,3117,-121,9478,10803,-1325,13404,15175,-1771,8156,8822,-666,21560,23997,-2437
2008,46 years,6078,7115,-1037,2880,2959,-79,8958,10074,-1116,12200,13900,-1700,7725,8242,-517,19925,22142,-2217
2008,47 years,5868,6884,-1016,2711,2764,-53,8579,9648,-1069,11897,13433,-1536,7426,7854,-428,19323,21287,-1964
2008,48 years,5724,6759,-1035,2719,2825,-106,8443,9584,-1141,10997,12517,-1520,7020,7507,-487,18017,20024,-2007
2008,49 years,5462,6405,-943,2551,2520,31,8013,8925,-912,10414,11810,-1396,6652,6957,-305,17066,18767,-1701
2008,50 years,4861,5816,-955,2327,2447,-120,7188,8263,-1075,9230,10516,-1286,5962,6357,-395,15192,16873,-1681
2008,51 years,4522,5529,-1007,2249,2399,-150,6771,7928,-1157,8552,9837,-1285,5608,5972,-364,14160,15809,-1649
2008,52 years,4267,5204,-937,2062,2264,-202,6329,7468,-1139,8047,9243,-1196,5237,5641,-404,13284,14884,-1600
2008,53 years,3851,4668,-817,1958,2069,-111,5809,6737,-928,7276,8385,-1109,4899,5145,-246,12175,13530,-1355
2008,54 years,3363,4151,-788,1873,2052,-179,5236,6203,-967,6610,7573,-963,4599,4862,-263,11209,12435,-1226
2008,55 years,2898,3653,-755,1645,1850,-205,4543,5503,-960,5869,6869,-1000,4265,4618,-353,10134,11487,-1353
2008,56 years,2400,3113,-713,1530,1796,-266,3930,4909,-979,5243,6146,-903,4032,4389,-357,9275,10535,-1260
2008,57 years,2157,2785,-628,1374,1722,-348,3531,4507,-976,4884,5696,-812,3600,4093,-493,8484,9789,-1305
2008,58 years,1824,2425,-601,1351,1713,-362,3175,4138,-963,4449,5150,-701,3763,4212,-449,8212,9362,-1150
2008,59 years,1510,2050,-540,1159,1537,-378,2669,3587,-918,4035,4641,-606,3437,3852,-415,7472,8493,-1021
2008,60 years,1360,2069,-709,1105,1576,-471,2465,3645,-1180,3635,4550,-915,3355,3949,-594,6990,8499,-1509
2008,61 years,1084,1843,-759,1023,1547,-524,2107,3390,-1283,3308,4164,-856,3187,3809,-622,6495,7973,-1478
2008,62 years,900,1649,-749,850,1300,-450,1750,2949,-1199,2776,3657,-881,2509,3060,-551,5285,6717,-1432
2008,63 years,731,1500,-769,720,1182,-462,1451,2682,-1231,2594,3449,-855,2420,2945,-525,5014,6394,-1380
2008,64 years,684,1424,-740,668,1152,-484,1352,2576,-1224,3011,3884,-873,2746,3275,-529,5757,7159,-1402
2008,65 years,699,1668,-969,605,1085,-480,1304,2753,-1449,3330,4427,-1097,2664,3215,-551,5994,7642,-1648
2008,66 years,639,1549,-910,559,1027,-468,1198,2576,-1378,2758,3853,-1095,2289,2820,-531,5047,6673,-1626
2008,67 years,551,1228,-677,538,873,-335,1089,2101,-1012,2625,3465,-840,2456,2897,-441,5081,6362,-1281
2008,68 years,555,1284,-729,538,919,-381,1093,2203,-1110,2519,3380,-861,2311,2760,-449,4830,6140,-1310
2008,69 years,479,1154,-675,450,806,-356,929,1960,-1031,2218,2975,-757,2272,2633,-361,4490,5608,-1118
2008,70 years,410,1029,-619,406,777,-371,816,1806,-990,1876,2577,-701,1966,2377,-411,3842,4954,-1112
2008,71 years,375,926,-551,351,686,-335,726,1612,-886,1618,2257,-639,1777,2150,-373,3395,4407,-1012
2008,72 years,314,740,-426,328,621,-293,642,1361,-719,1483,1945,-462,1632,1995,-363,3115,3940,-825
2008,73 years,253,622,-369,305,550,-245,558,1172,-614,1372,1781,-409,1609,1894,-285,2981,3675,-694
2008,74 years,258,626,-368,265,515,-250,523,1141,-618,1147,1589,-442,1483,1795,-312,2630,3384,-754
2008,75 years,200,558,-358,202,453,-251,402,1011,-609,897,1298,-401,1160,1432,-272,2057,2730,-673
2008,76 years,161,441,-280,216,433,-217,377,874,-497,838,1171,-333,1192,1433,-241,2030,2604,-574
2008,77 years,134,353,-219,197,358,-161,331,711,-380,804,1047,-243,1285,1467,-182,2089,2514,-425
2008,78 years,118,340,-222,187,370,-183,305,710,-405,785,1026,-241,1421,1634,-213,2206,2660,-454
2008,79 years,106,247,-141,166,275,-109,272,522,-250,768,942,-174,1390,1536,-146,2158,2478,-320
2008,80 years,89,256,-167,161,311,-150,250,567,-317,787,980,-193,1486,1672,-186,2273,2652,-379
2008,81 years,64,161,-97,133,232,-99,197,393,-196,664,809,-145,1437,1584,-147,2101,2393,-292
2008,82 years,60,143,-83,140,209,-69,200,352,-152,636,753,-117,1519,1623,-104,2155,2376,-221
2008,83 years,47,117,-70,98,183,-85,145,300,-155,539,633,-94,1560,1685,-125,2099,2318,-219
2008,84 years,49,119,-70,102,162,-60,151,281,-130,463,553,-90,1538,1635,-97,2001,2188,-187
2008,85 years,30,94,-64,92,157,-65,122,251,-129,468,548,-80,1418,1525,-107,1886,2073,-187
2008,86 years,33,61,-28,79,151,-72,112,212,-100,458,497,-39,1418,1532,-114,1876,2029,-153
2008,87 years,25,53,-28,50,87,-37,75,140,-65,359,400,-41,1466,1525,-59,1825,1925,-100
2008,88 years,19,54,-35,43,92,-49,62,146,-84,395,445,-50,1327,1409,-82,1722,1854,-132
2008,89 years,19,35,-16,35,73,-38,54,108,-54,231,259,-28,938,999,-61,1169,1258,-89
2008,90 years,7,34,-27,24,66,-42,31,100,-69,141,175,-34,530,590,-60,671,765,-94
2008,91 years,5,18,-13,20,37,-17,25,55,-30,101,123,-22,384,414,-30,485,537,-52
2008,92 years,3,18,-15,15,35,-20,18,53,-35,103,121,-18,414,453,-39,517,574,-57
2008,93 years,6,18,-12,15,43,-28,21,61,-40,110,120,-10,371,416,-45,481,536,-55
2008,94 years,4,17,-13,11,31,-20,15,48,-33,107,120,-13,378,410,-32,485,530,-45
2008,95 years and over,13,51,-38,24,108,-84,37,159,-122,213,259,-46,837,956,-119,1050,1215,-165
2008,Total,416403,425729,-9326,287840,267823,20017,704243,693552,10691,957989,1001563,-43574,828041,840191,-12150,1786030,1841754,-55724
2009,under 1 year,1323,555,768,1301,536,765,2624,1091,1533,5404,3783,1621,5106,3524,1582,10510,7307,3203
2009,1 year,2809,1625,1184,2488,1424,1064,5297,3049,2248,10814,9238,1576,10126,8710,1416,20940,17948,2992
2009,2 years,2367,1520,847,2259,1504,755,4626,3024,1602,9169,8495,674,8724,8107,617,17893,16602,1291
2009,3 years,2304,1535,769,2101,1434,667,4405,2969,1436,8454,7995,459,7947,7538,409,16401,15533,868
2009,4 years,2089,1437,652,1956,1368,588,4045,2805,1240,7350,7070,280,6799,6604,195,14149,13674,475
2009,5 years,2016,1535,481,1885,1403,482,3901,2938,963,6730,6716,14,6486,6471,15,13216,13187,29
2009,6 years,1876,1510,366,1785,1513,272,3661,3023,638,6449,6820,-371,6050,6545,-495,12499,13365,-866
2009,7 years,1676,1267,409,1579,1164,415,3255,2431,824,5574,5649,-75,5025,5031,-6,10599,10680,-81
2009,8 years,1650,1229,421,1557,1085,472,3207,2314,893,5268,5048,220,4942,4694,248,10210,9742,468
2009,9 years,1779,1134,645,1547,1096,451,3326,2230,1096,5316,4836,480,4797,4664,133,10113,9500,613
2009,10 years,1712,1236,476,1617,1205,412,3329,2441,888,5122,4893,229,5029,4770,259,10151,9663,488
2009,11 years,1691,1302,389,1573,1219,354,3264,2521,743,4934,4688,246,4635,4440,195,9569,9128,441
2009,12 years,1548,1307,241,1536,1171,365,3084,2478,606,4558,4555,3,4328,4130,198,8886,8685,201
2009,13 years,1641,1234,407,1527,1142,385,3168,2376,792,4494,4213,281,4265,4006,259,8759,8219,540
2009,14 years,1688,1182,506,1407,1077,330,3095,2259,836,4463,4113,350,3941,3716,225,8404,7829,575
2009,15 years,1824,1200,624,1652,1133,519,3476,2333,1143,4343,3830,513,4142,3733,409,8485,7563,922
2009,16 years,2648,1507,1141,2354,1472,882,5002,2979,2023,5575,4559,1016,5521,4625,896,11096,9184,1912
2009,17 years,2953,1773,1180,2655,1890,765,5608,3663,1945,6489,5610,879,6421,5650,771,12910,11260,1650
2009,18 years,4770,2956,1814,4707,3078,1629,9477,6034,3443,10317,8380,1937,11971,10160,1811,22288,18540,3748
2009,19 years,8329,5175,3154,8696,5049,3647,17025,10224,6801,18468,15007,3461,25637,21972,3665,44105,36979,7126
2009,20 years,11410,7531,3879,12028,7021,5007,23438,14552,8886,28220,24247,3973,36268,31407,4861,64488,55654,8834
2009,21 years,14224,10270,3954,15210,10467,4743,29434,20737,8697,35148,31258,3890,40291,35858,4433,75439,67116,8323
2009,22 years,15543,11668,3875,15752,11701,4051,31295,23369,7926,35025,31283,3742,39031,35494,3537,74056,66777,7279
2009,23 years,16454,12734,3720,15469,12146,3323,31923,24880,7043,36094,32626,3468,39079,36356,2723,75173,68982,6191
2009,24 years,16585,13622,2963,14395,11671,2724,30980,25293,5687,36269,33587,2682,37228,35167,2061,73497,68754,4743
2009,25 years,16326,13830,2496,13200,11261,1939,29526,25091,4435,36929,34934,1995,36424,35383,1041,73353,70317,3036
2009,26 years,15911,14379,1532,12011,10681,1330,27922,25060,2862,37291,36432,859,35050,34967,83,72341,71399,942
2009,27 years,16080,14902,1178,11198,10340,858,27278,25242,2036,36978,36501,477,32690,33079,-389,69668,69580,88
2009,28 years,15351,14816,535,10207,9381,826,25558,24197,1361,34713,34985,-272,28904,29223,-319,63617,64208,-591
2009,29 years,15421,15150,271,9553,9012,541,24974,24162,812,33254,33806,-552,26262,26842,-580,59516,60648,-1132
2009,30 years,14372,14472,-100,8903,8554,349,23275,23026,249,30546,31395,-849,22884,23686,-802,53430,55081,-1651
2009,31 years,13737,13961,-224,8095,7992,103,21832,21953,-121,28195,29059,-864,20369,21087,-718,48564,50146,-1582
2009,32 years,13278,13679,-401,7553,7347,206,20831,21026,-195,26198,27139,-941,18192,18707,-515,44390,45846,-1456
2009,33 years,12737,13262,-525,6785,6790,-5,19522,20052,-530,24223,25318,-1095,16063,16702,-639,40286,42020,-1734
2009,34 years,12126,12848,-722,6440,6357,83,18566,19205,-639,22110,23383,-1273,14252,14742,-490,36362,38125,-1763
2009,35 years,11540,12469,-929,5908,6006,-98,17448,18475,-1027,20473,21873,-1400,12965,13529,-564,33438,35402,-1964
2009,36 years,10729,11474,-745,5507,5513,-6,16236,16987,-751,18914,20137,-1223,11846,12339,-493,30760,32476,-1716
2009,37 years,10278,11125,-847,5260,5311,-51,15538,16436,-898,18532,19914,-1382,11381,11868,-487,29913,31782,-1869
2009,38 years,9692,10652,-960,4715,5021,-306,14407,15673,-1266,18210,19670,-1460,10857,11619,-762,29067,31289,-2222
2009,39 years,9491,10562,-1071,4567,4712,-145,14058,15274,-1216,17606,19168,-1562,10393,10961,-568,27999,30129,-2130
2009,40 years,8794,9745,-951,4407,4521,-114,13201,14266,-1065,16903,18253,-1350,10184,10692,-508,27087,28945,-1858
2009,41 years,8586,9486,-900,4219,4278,-59,12805,13764,-959,16686,17918,-1232,10195,10587,-392,26881,28505,-1624
2009,42 years,8004,9102,-1098,3754,4021,-267,11758,13123,-1365,15899,17311,-1412,9491,10165,-674,25390,27476,-2086
2009,43 years,7016,8160,-1144,3308,3543,-235,10324,11703,-1379,14536,16024,-1488,8859,9483,-624,23395,25507,-2112
2009,44 years,6892,8042,-1150,3291,3491,-200,10183,11533,-1350,13943,15369,-1426,8751,9218,-467,22694,24587,-1893
2009,45 years,6564,7564,-1000,3130,3333,-203,9694,10897,-1203,13385,14744,-1359,8288,8829,-541,21673,23573,-1900
2009,46 years,6297,7482,-1185,3023,3124,-101,9320,10606,-1286,12632,14168,-1536,8015,8392,-377,20647,22560,-1913
2009,47 years,5919,7235,-1316,2929,3094,-165,8848,10329,-1481,12018,13603,-1585,7702,8125,-423,19720,21728,-2008
2009,48 years,5538,6705,-1167,2723,2832,-109,8261,9537,-1276,11225,12647,-1422,7214,7500,-286,18439,20147,-1708
2009,49 years,5503,6636,-1133,2616,2895,-279,8119,9531,-1412,10593,11950,-1357,6806,7284,-478,17399,19234,-1835
2009,50 years,4920,6033,-1113,2601,2667,-66,7521,8700,-1179,9685,10923,-1238,6427,6653,-226,16112,17576,-1464
2009,51 years,4603,5565,-962,2391,2515,-124,6994,8080,-1086,8831,9967,-1136,5823,6078,-255,14654,16045,-1391
2009,52 years,4302,5237,-935,2296,2467,-171,6598,7704,-1106,8188,9209,-1021,5491,5796,-305,13679,15005,-1326
2009,53 years,3845,4878,-1033,2294,2313,-19,6139,7191,-1052,7414,8568,-1154,5277,5427,-150,12691,13995,-1304
2009,54 years,3543,4406,-863,2004,2125,-121,5547,6531,-984,6845,7812,-967,4845,5091,-246,11690,12903,-1213
2009,55 years,3099,3945,-846,1815,2114,-299,4914,6059,-1145,6248,7201,-953,4453,4832,-379,10701,12033,-1332
2009,56 years,2665,3454,-789,1632,1916,-284,4297,5370,-1073,5669,6545,-876,4147,4495,-348,9816,11040,-1224
2009,57 years,2247,2997,-750,1464,1814,-350,3711,4811,-1100,4998,5822,-824,3782,4169,-387,8780,9991,-1211
2009,58 years,1825,2631,-806,1320,1709,-389,3145,4340,-1195,4523,5352,-829,3755,4177,-422,8278,9529,-1251
2009,59 years,1547,2351,-804,1252,1674,-422,2799,4025,-1226,4086,4923,-837,3618,4053,-435,7704,8976,-1272
2009,60 years,1330,2212,-882,1225,1828,-603,2555,4040,-1485,3988,5007,-1019,3713,4428,-715,7701,9435,-1734
2009,61 years,1130,2003,-873,1087,1660,-573,2217,3663,-1446,3593,4580,-987,3375,4027,-652,6968,8607,-1639
2009,62 years,1049,1902,-853,934,1501,-567,1983,3403,-1420,3227,4201,-974,2978,3616,-638,6205,7817,-1612
2009,63 years,857,1758,-901,777,1269,-492,1634,3027,-1393,2900,3888,-988,2585,3081,-496,5485,6969,-1484
2009,64 years,691,1500,-809,692,1151,-459,1383,2651,-1268,2497,3417,-920,2267,2767,-500,4764,6184,-1420
2009,65 years,731,1771,-1040,669,1131,-462,1400,2902,-1502,3345,4469,-1124,2808,3319,-511,6153,7788,-1635
2009,66 years,684,1537,-853,589,1120,-531,1273,2657,-1384,2892,3906,-1014,2472,3083,-611,5364,6989,-1625
2009,67 years,557,1393,-836,555,1011,-456,1112,2404,-1292,2461,3385,-924,2228,2733,-505,4689,6118,-1429
2009,68 years,523,1278,-755,443,891,-448,966,2169,-1203,2490,3355,-865,2340,2832,-492,4830,6187,-1357
2009,69 years,481,1162,-681,501,939,-438,982,2101,-1119,2391,3164,-773,2257,2773,-516,4648,5937,-1289
2009,70 years,447,1208,-761,467,856,-389,914,2064,-1150,2100,2934,-834,2151,2629,-478,4251,5563,-1312
2009,71 years,390,1062,-672,401,790,-389,791,1852,-1061,1786,2522,-736,1934,2375,-441,3720,4897,-1177
2009,72 years,354,924,-570,362,738,-376,716,1662,-946,1598,2222,-624,1765,2194,-429,3363,4416,-1053
2009,73 years,295,830,-535,317,628,-311,612,1458,-846,1434,1996,-562,1682,2002,-320,3116,3998,-882
2009,74 years,236,718,-482,293,591,-298,529,1309,-780,1233,1767,-534,1574,1939,-365,2807,3706,-899
2009,75 years,196,657,-461,251,532,-281,447,1189,-742,1114,1598,-484,1448,1779,-331,2562,3377,-815
2009,76 years,180,614,-434,235,463,-228,415,1077,-662,861,1334,-473,1201,1463,-262,2062,2797,-735
2009,77 years,162,504,-342,228,445,-217,390,949,-559,797,1175,-378,1289,1564,-275,2086,2739,-653
2009,78 years,129,442,-313,178,368,-190,307,810,-503,759,1103,-344,1265,1493,-228,2024,2596,-572
2009,79 years,114,387,-273,209,405,-196,323,792,-469,727,1031,-304,1420,1653,-233,2147,2684,-537
2009,80 years,114,354,-240,167,324,-157,281,678,-397,774,1040,-266,1424,1625,-201,2198,2665,-467
2009,81 years,77,231,-154,126,246,-120,203,477,-274,693,875,-182,1421,1584,-163,2114,2459,-345
2009,82 years,64,178,-114,139,236,-97,203,414,-211,654,790,-136,1396,1530,-134,2050,2320,-270
2009,83 years,54,181,-127,121,229,-108,175,410,-235,623,774,-151,1475,1622,-147,2098,2396,-298
2009,84 years,40,142,-102,107,190,-83,147,332,-185,558,681,-123,1511,1629,-118,2069,2310,-241
2009,85 years,46,119,-73,101,201,-100,147,320,-173,483,576,-93,1462,1607,-145,1945,2183,-238
2009,86 years,40,84,-44,87,138,-51,127,222,-95,446,502,-56,1414,1512,-98,1860,2014,-154
2009,87 years,23,75,-52,67,114,-47,90,189,-99,406,476,-70,1399,1485,-86,1805,1961,-156
2009,88 years,17,75,-58,62,104,-42,79,179,-100,383,451,-68,1350,1420,-70,1733,1871,-138
2009,89 years,18,51,-33,40,104,-64,58,155,-97,331,377,-46,1162,1245,-83,1493,1622,-129
2009,90 years,13,39,-26,38,103,-65,51,142,-91,203,248,-45,814,922,-108,1017,1170,-153
2009,91 years,7,27,-20,20,45,-25,27,72,-45,131,158,-27,444,489,-45,575,647,-72
2009,92 years,6,23,-17,12,43,-31,18,66,-48,112,133,-21,352,394,-42,464,527,-63
2009,93 years,6,16,-10,7,44,-37,13,60,-47,85,102,-17,319,376,-57,404,478,-74
2009,94 years,3,17,-14,12,32,-20,15,49,-34,81,98,-17,339,371,-32,420,469,-49
2009,95 years and over,12,78,-66,31,184,-153,43,262,-219,220,293,-73,920,1150,-230,1140,1443,-303
2009,Total,432763,432831,-68,302957,275347,27610,735720,708178,27542,966902,985150,-18248,835398,829863,5535,1802300,1815013,-12713
2010,under 1 year,1534,599,935,1484,572,912,3018,1171,1847,5657,3910,1747,5439,3691,1748,11096,7601,3495
2010,1 year,3051,1638,1413,2943,1457,1486,5994,3095,2899,11038,9134,1904,10289,8440,1849,21327,17574,3753
2010,2 years,2894,1664,1230,2736,1565,1171,5630,3229,2401,9761,8513,1248,9021,7865,1156,18782,16378,2404
2010,3 years,2573,1537,1036,2491,1453,1038,5064,2990,2074,8414,7558,856,8221,7292,929,16635,14850,1785
2010,4 years,2497,1543,954,2339,1395,944,4836,2938,1898,7463,6807,656,7124,6425,699,14587,13232,1355
2010,5 years,2383,1447,936,2117,1274,843,4500,2721,1779,6947,6393,554,6588,6100,488,13535,12493,1042
2010,6 years,2240,1594,646,2042,1376,666,4282,2970,1312,6644,6574,70,6195,6127,68,12839,12701,138
2010,7 years,1957,1266,691,1829,1139,690,3786,2405,1381,5709,5366,343,5282,4884,398,10991,10250,741
2010,8 years,1839,1075,764,1830,1078,752,3669,2153,1516,5184,4595,589,4982,4459,523,10166,9054,1112
2010,9 years,1830,1020,810,1745,997,748,3575,2017,1558,5046,4374,672,4816,4192,624,9862,8566,1296
2010,10 years,1820,1064,756,1862,1051,811,3682,2115,1567,5263,4640,623,5257,4545,712,10520,9185,1335
2010,11 years,1896,1172,724,1775,1083,692,3671,2255,1416,4876,4303,573,4565,4012,553,9441,8315,1126
2010,12 years,1858,1106,752,1711,1083,628,3569,2189,1380,4654,4068,586,4445,3933,512,9099,8001,1098
2010,13 years,1870,1064,806,1714,1031,683,3584,2095,1489,4647,3926,721,4436,3785,651,9083,7711,1372
2010,14 years,1860,1038,822,1725,1077,648,3585,2115,1470,4512,3751,761,4249,3632,617,8761,7383,1378
2010,15 years,2112,1125,987,1869,1058,811,3981,2183,1798,4582,3633,949,4382,3594,788,8964,7227,1737
2010,16 years,3113,1415,1698,2608,1381,1227,5721,2796,2925,6026,4341,1685,5497,4290,1207,11523,8631,2892
2010,17 years,3415,1754,1661,2876,1827,1049,6291,3581,2710,6893,5380,1513,6460,5384,1076,13353,10764,2589
2010,18 years,5305,2899,2406,5082,3057,2025,10387,5956,4431,10632,8007,2625,12071,9741,2330,22703,17748,4955
2010,19 years,8762,4837,3925,9137,4847,4290,17899,9684,8215,17854,13561,4293,24385,19925,4460,42239,33486,8753
2010,20 years,12345,7336,5009,13166,7094,6072,25511,14430,11081,29640,24357,5283,37725,31623,6102,67365,55980,11385
2010,21 years,15358,10049,5309,16102,10146,5956,31460,20195,11265,35620,30169,5451,40087,34319,5768,75707,64488,11219
2010,22 years,17166,11892,5274,16864,11757,5107,34030,23649,10381,36631,31350,5281,40431,35728,4703,77062,67078,9984
