year,years,foreigners male arrivals,foreigners male departures,foreigners male balance,foreigners female arrivals,foreigners female departures,foreigners female balance,foreigners total arrivals,foreigners total departures,foreigners total balance,total male arrivals,total male departures,total male balance,total female arrivals,total female departures,total female balance,total arrivals,total departures,total balance
2007,78 years,96,199,-103,127,220,-93,223,419,-196,150,270,-120,192,307,-115,342,577,-235
2007,79 years,87,144,-57,128,175,-47,215,319,-104,127,206,-79,174,248,-74,301,454,-153
2007,80 years,52,149,-97,145,195,-50,197,344,-147,100,199,-99,188,284,-96,288,483,-195
2007,81 years,64,134,-70,104,148,-44,168,282,-114,90,180,-90,146,241,-95,236,421,-185
2007,82 years,39,82,-43,115,120,-5,154,202,-48,61,127,-66,145,195,-50,206,322,-116
2007,83 years,35,71,-36,79,98,-19,114,169,-55,56,92,-36,113,170,-57,169,262,-93
2007,84 years,35,72,-37,64,98,-34,99,170,-71,52,106,-54,104,181,-77,156,287,-131
2007,85 years,29,56,-27,76,99,-23,105,155,-50,44,89,-45,96,167,-71,140,256,-116
2007,86 years,21,45,-24,49,59,-10,70,104,-34,36,66,-30,76,119,-43,112,185,-73
2007,87 years,19,35,-16,50,46,4,69,81,-12,30,64,-34,66,88,-22,96,152,-56
2007,88 years,17,16,1,42,45,-3,59,61,-2,25,29,-4,64,81,-17,89,110,-21
2007,89 years,6,11,-5,25,22,3,31,33,-2,8,22,-14,32,53,-21,40,75,-35
2007,90 years,5,17,-12,16,40,-24,21,57,-36,8,22,-14,24,66,-42,32,88,-56
2007,91 years,3,12,-9,16,24,-8,19,36,-17,7,23,-16,23,45,-22,30,68,-38
2007,92 years,4,13,-9,20,21,-1,24,34,-10,7,19,-12,28,54,-26,35,73,-38
2007,93 years,2,11,-9,13,18,-5,15,29,-14,3,20,-17,17,40,-23,20,60,-40
2007,94 years,3,9,-6,8,16,-8,11,25,-14,3,10,-7,14,31,-17,17,41,-24
2007,95 years and over,10,57,-47,22,63,-41,32,120,-88,13,73,-60,37,122,-85,50,195,-145
2007,Total,343445,303240,40205,231307,172509,58798,574752,475749,99003,403500,391967,11533,277266,244887,32379,680766,636854,43912
2008,under 1 year,1082,308,774,1042,322,720,2124,630,1494,2317,671,1646,2139,687,1452,4456,1358,3098
2008,1 year,1953,952,1001,1896,931,965,3849,1883,1966,3282,2208,1074,3272,2192,1080,6554,4400,2154
2008,2 years,1727,1063,664,1616,952,664,3343,2015,1328,2739,2394,345,2497,2182,315,5236,4576,660
2008,3 years,1544,1063,481,1513,1037,476,3057,2100,957,2400,2479,-79,2355,2356,-1,4755,4835,-80
2008,4 years,1440,1126,314,1405,1056,349,2845,2182,663,2188,2523,-335,2119,2331,-212,4307,4854,-547
2008,5 years,1306,1112,194,1307,1105,202,2613,2217,396,2071,2536,-465,1955,2365,-410,4026,4901,-875
2008,6 years,1248,1250,-2,1218,1185,33,2466,2435,31,1941,2843,-902,1874,2787,-913,3815,5630,-1815
2008,7 years,1216,1087,129,1122,949,173,2338,2036,302,1879,2485,-606,1799,2212,-413,3678,4697,-1019
2008,8 years,1136,937,199,1109,835,274,2245,1772,473,1742,2034,-292,1716,1916,-200,3458,3950,-492
2008,9 years,1137,1001,136,1130,906,224,2267,1907,360,1696,1945,-249,1693,1816,-123,3389,3761,-372
2008,10 years,1143,968,175,1112,936,176,2255,1904,351,1722,1957,-235,1720,1860,-140,3442,3817,-375
2008,11 years,1152,950,202,1064,875,189,2216,1825,391,1616,1767,-151,1559,1703,-144,3175,3470,-295
2008,12 years,1123,904,219,1125,891,234,2248,1795,453,1622,1680,-58,1560,1633,-73,3182,3313,-131
2008,13 years,1147,853,294,1021,828,193,2168,1681,487,1541,1526,15,1477,1549,-72,3018,3075,-57
2008,14 years,1141,875,266,1066,846,220,2207,1721,486,1576,1557,19,1466,1466,0,3042,3023,19
2008,15 years,1345,915,430,1178,873,305,2523,1788,735,1741,1544,197,1585,1487,98,3326,3031,295
2008,16 years,1982,1135,847,1805,1169,636,3787,2304,1483,2462,1852,610,2266,1752,514,4728,3604,1124
2008,17 years,2170,1393,777,2018,1487,531,4188,2880,1308,2652,2287,365,2474,2050,424,5126,4337,789
2008,18 years,3817,2576,1241,3660,2335,1325,7477,4911,2566,4581,3384,1197,4324,2945,1379,8905,6329,2576
2008,19 years,7105,4281,2824,7154,3861,3293,14259,8142,6117,8036,5107,2929,8053,4756,3297,16089,9863,6226
2008,20 years,9478,5866,3612,10361,5467,4894,19839,11333,8506,10589,6973,3616,11318,6665,4653,21907,13638,8269
2008,21 years,11607,8137,3470,12200,8019,4181,23807,16156,7651,12732,9505,3227,13262,9558,3704,25994,19063,6931
2008,22 years,12848,9395,3453,12893,9215,3678,25741,18610,7131,14050,10910,3140,13983,10969,3014,28033,21879,6154
2008,23 years,13831,10298,3533,12399,9563,2836,26230,19861,6369,15006,11948,3058,13610,11560,2050,28616,23508,5108
2008,24 years,13793,11214,2579,11455,9429,2026,25248,20643,4605,15118,13138,1980,12728,11635,1093,27846,24773,3073
2008,25 years,13258,11550,1708,9870,8662,1208,23128,20212,2916,14586,13584,1002,11097,11236,-139,25683,24820,863
2008,26 years,13161,11995,1166,8815,7909,906,21976,19904,2072,14550,14411,139,10063,10768,-705,24613,25179,-566
2008,27 years,12466,11603,863,7866,7369,497,20332,18972,1360,13731,14074,-343,9161,10245,-1084,22892,24319,-1427
2008,28 years,12637,12089,548,7408,7022,386,20045,19111,934,13914,14754,-840,8697,9862,-1165,22611,24616,-2005
2008,29 years,11543,11779,-236,6789,6397,392,18332,18176,156,12851,14328,-1477,7984,8941,-957,20835,23269,-2434
2008,30 years,11032,11605,-573,6155,6198,-43,17187,17803,-616,12175,14055,-1880,7296,8649,-1353,19471,22704,-3233
2008,31 years,10494,11171,-677,5668,5662,6,16162,16833,-671,11737,13602,-1865,6731,7827,-1096,18468,21429,-2961
2008,32 years,10254,11282,-1028,5238,5169,69,15492,16451,-959,11380,13521,-2141,6198,7100,-902,17578,20621,-3043
2008,33 years,9914,10848,-934,4914,5054,-140,14828,15902,-1074,10998,12938,-1940,5782,6673,-891,16780,19611,-2831
2008,34 years,9349,10538,-1189,4545,4642,-97,13894,15180,-1286,10521,12553,-2032,5385,6195,-810,15906,18748,-2842
2008,35 years,8700,9815,-1115,4196,4249,-53,12896,14064,-1168,9673,11683,-2010,4981,5679,-698,14654,17362,-2708
2008,36 years,8284,9622,-1338,3934,4010,-76,12218,13632,-1414,9346,11571,-2225,4767,5484,-717,14113,17055,-2942
2008,37 years,7969,9063,-1094,3701,3854,-153,11670,12917,-1247,9132,11134,-2002,4547,5513,-966,13679,16647,-2968
2008,38 years,7812,9127,-1315,3667,3867,-200,11479,12994,-1515,9018,11277,-2259,4507,5267,-760,13525,16544,-3019
2008,39 years,7374,8547,-1173,3408,3603,-195,10782,12150,-1368,8666,10690,-2024,4215,5050,-835,12881,15740,-2859
2008,40 years,7327,8514,-1187,3333,3421,-88,10660,11935,-1275,8667,10733,-2066,4170,4991,-821,12837,15724,-2887
2008,41 years,6910,7879,-969,3017,3132,-115,9927,11011,-1084,8235,9993,-1758,3829,4537,-708,12064,14530,-2466
2008,42 years,6122,7263,-1141,2631,2880,-249,8753,10143,-1390,7420,9461,-2041,3347,4205,-858,10767,13666,-2899
2008,43 years,5798,7084,-1286,2640,2881,-241,8438,9965,-1527,6969,9045,-2076,3355,4172,-817,10324,13217,-2893
2008,44 years,5649,6829,-1180,2467,2652,-185,8116,9481,-1365,6824,8735,-1911,3209,3952,-743,10033,12687,-2654
2008,45 years,5487,6692,-1205,2482,2603,-121,7969,9295,-1326,6697,8469,-1772,3119,3785,-666,9816,12254,-2438
2008,46 years,5179,6216,-1037,2388,2467,-79,7567,8683,-1116,6246,7946,-1700,3004,3521,-517,9250,11467,-2217
2008,47 years,5029,6045,-1016,2261,2314,-53,7290,8359,-1069,6054,7590,-1536,2854,3282,-428,8908,10872,-1964
2008,48 years,4963,5998,-1035,2280,2386,-106,7243,8384,-1141,5900,7421,-1521,2863,3350,-487,8763,10771,-2008
2008,49 years,4774,5718,-944,2190,2159,31,6964,7877,-913,5668,7065,-1397,2721,3026,-305,8389,10091,-1702
2008,50 years,4161,5116,-955,2014,2134,-120,6175,7250,-1075,4992,6278,-1286,2491,2886,-395,7483,9164,-1681
2008,51 years,3902,4909,-1007,1919,2069,-150,5821,6978,-1157,4664,5950,-1286,2375,2739,-364,7039,8689,-1650
2008,52 years,3724,4661,-937,1756,1958,-202,5480,6619,-1139,4482,5678,-1196,2196,2600,-404,6678,8278,-1600
2008,53 years,3308,4125,-817,1661,1772,-111,4969,5897,-928,3949,5059,-1110,2088,2334,-246,6037,7393,-1356
2008,54 years,2897,3685,-788,1601,1780,-179,4498,5465,-967,3542,4505,-963,2041,2304,-263,5583,6809,-1226
2008,55 years,2501,3256,-755,1395,1600,-205,3896,4856,-960,3089,4089,-1000,1756,2109,-353,4845,6198,-1353
2008,56 years,2069,2782,-713,1302,1568,-266,3371,4350,-979,2658,3561,-903,1655,2012,-357,4313,5573,-1260
2008,57 years,1851,2479,-628,1137,1485,-348,2988,3964,-976,2360,3172,-812,1424,1917,-493,3784,5089,-1305
2008,58 years,1548,2149,-601,1088,1450,-362,2636,3599,-963,2077,2778,-701,1379,1828,-449,3456,4606,-1150
2008,59 years,1297,1837,-540,961,1339,-378,2258,3176,-918,1762,2368,-606,1268,1684,-416,3030,4052,-1022
2008,60 years,1117,1826,-709,903,1374,-471,2020,3200,-1180,1470,2385,-915,1168,1762,-594,2638,4147,-1509
2008,61 years,885,1644,-759,837,1361,-524,1722,3005,-1283,1278,2134,-856,1065,1687,-622,2343,3821,-1478
2008,62 years,726,1475,-749,670,1120,-450,1396,2595,-1199,1056,1937,-881,857,1408,-551,1913,3345,-1432
2008,63 years,573,1342,-769,571,1033,-462,1144,2375,-1231,881,1736,-855,767,1292,-525,1648,3028,-1380
2008,64 years,537,1277,-740,523,1007,-484,1060,2284,-1224,903,1776,-873,742,1271,-529,1645,3047,-1402
2008,65 years,537,1506,-969,497,977,-480,1034,2483,-1449,978,2075,-1097,739,1290,-551,1717,3365,-1648
2008,66 years,489,1399,-910,449,917,-468,938,2316,-1378,808,1903,-1095,646,1177,-531,1454,3080,-1626
2008,67 years,420,1097,-677,426,761,-335,846,1858,-1012,721,1561,-840,607,1048,-441,1328,2609,-1281
2008,68 years,425,1154,-729,450,831,-381,875,1985,-1110,722,1583,-861,631,1080,-449,1353,2663,-1310
2008,69 years,376,1051,-675,368,724,-356,744,1775,-1031,631,1389,-758,569,930,-361,1200,2319,-1119
2008,70 years,311,930,-619,328,699,-371,639,1629,-990,527,1228,-701,485,896,-411,1012,2124,-1112
2008,71 years,295,846,-551,290,625,-335,585,1471,-886,444,1083,-639,416,789,-373,860,1872,-1012
2008,72 years,250,676,-426,279,572,-293,529,1248,-719,403,865,-462,394,757,-363,797,1622,-825
2008,73 years,198,567,-369,257,502,-245,455,1069,-614,335,744,-409,353,638,-285,688,1382,-694
2008,74 years,200,568,-368,215,465,-250,415,1033,-618,296,738,-442,273,585,-312,569,1323,-754
2008,75 years,154,512,-358,163,414,-251,317,926,-609,233,634,-401,216,488,-272,449,1122,-673
2008,76 years,125,405,-280,180,397,-217,305,802,-497,178,511,-333,234,475,-241,412,986,-574
2008,77 years,106,325,-219,169,330,-161,275,655,-380,162,405,-243,224,406,-182,386,811,-425
2008,78 years,90,312,-222,158,341,-183,248,653,-405,140,381,-241,223,436,-213,363,817,-454
2008,79 years,90,231,-141,143,252,-109,233,483,-250,144,318,-174,197,343,-146,341,661,-320
2008,80 years,77,244,-167,133,283,-150,210,527,-317,129,322,-193,195,381,-186,324,703,-379
2008,81 years,55,152,-97,117,216,-99,172,368,-196,85,230,-145,158,305,-147,243,535,-292
2008,82 years,49,132,-83,116,185,-69,165,317,-152,71,188,-117,152,256,-104,223,444,-221
2008,83 years,40,110,-70,89,174,-85,129,284,-155,60,154,-94,123,248,-125,183,402,-219
2008,84 years,40,110,-70,87,147,-60,127,257,-130,57,147,-90,125,222,-97,182,369,-187
2008,85 years,26,90,-64,77,142,-65,103,232,-129,42,122,-80,106,213,-107,148,335,-187
2008,86 years,27,55,-28,63,135,-72,90,190,-100,41,80,-39,84,198,-114,125,278,-153
2008,87 years,20,48,-28,35,72,-37,55,120,-65,32,73,-41,63,122,-59,95,195,-100
2008,88 years,14,49,-35,35,84,-49,49,133,-84,25,75,-50,52,134,-82,77,209,-132
2008,89 years,11,27,-16,29,67,-38,40,94,-54,15,43,-28,43,104,-61,58,147,-89
2008,90 years,6,33,-27,16,58,-42,22,91,-69,10,44,-34,24,84,-60,34,128,-94
2008,91 years,5,18,-13,16,33,-17,21,51,-30,7,29,-22,20,50,-30,27,79,-52
2008,92 years,3,18,-15,12,32,-20,15,50,-35,8,26,-18,18,57,-39,26,83,-57
2008,93 years,5,17,-12,12,40,-28,17,57,-40,9,19,-10,16,61,-45,25,80,-55
2008,94 years,3,16,-13,7,27,-20,10,43,-33,6,19,-13,11,43,-32,17,62,-45
2008,95 years and over,10,48,-38,20,104,-84,30,152,-122,20,66,-46,32,151,-119,52,217,-165
2008,Total,344509,353840,-9331,229306,209290,20016,573815,563130,10685,404759,448347,-43588,277387,289542,-12155,682146,737889,-55743
2009,under 1 year,1087,319,768,1069,304,765,2156,623,1533,2259,638,1621,2178,596,1582,4437,1234,3203
2009,1 year,2259,1075,1184,2015,951,1064,4274,2026,2248,3719,2144,1575,3380,1964,1416,7099,4108,2991
2009,2 years,1942,1096,846,1821,1066,755,3763,2162,1601,2964,2291,673,2800,2183,617,5764,4474,1290
2009,3 years,1865,1096,769,1719,1052,667,3584,2148,1436,2769,2310,459,2574,2165,409,5343,4475,868
2009,4 years,1708,1057,651,1581,993,588,3289,2050,1239,2531,2252,279,2342,2147,195,4873,4399,474
2009,5 years,1637,1156,481,1516,1035,481,3153,2191,962,2400,2386,14,2259,2245,14,4659,4631,28
2009,6 years,1510,1145,365,1430,1158,272,2940,2303,637,2257,2629,-372,2086,2581,-495,4343,5210,-867
2009,7 years,1346,937,409,1309,894,415,2655,1831,824,2035,2110,-75,1954,1960,-6,3989,4070,-81
2009,8 years,1313,892,421,1252,781,471,2565,1673,892,2007,1787,220,1895,1648,247,3902,3435,467
2009,9 years,1462,817,645,1271,820,451,2733,1637,1096,2140,1660,480,1896,1763,133,4036,3423,613
2009,10 years,1359,883,476,1260,848,412,2619,1731,888,1919,1690,229,1857,1598,259,3776,3288,488
2009,11 years,1321,932,389,1229,875,354,2550,1807,743,1857,1611,246,1756,1561,195,3613,3172,441
2009,12 years,1179,938,241,1203,838,365,2382,1776,606,1652,1649,3,1638,1440,198,3290,3089,201
2009,13 years,1280,873,407,1180,795,385,2460,1668,792,1749,1468,281,1641,1382,259,3390,2850,540
2009,14 years,1285,779,506,1112,782,330,2397,1561,836,1744,1394,350,1524,1300,224,3268,2694,574
2009,15 years,1477,853,624,1315,796,519,2792,1649,1143,1905,1392,513,1690,1282,408,3595,2674,921
2009,16 years,2201,1062,1139,1921,1039,882,4122,2101,2021,2697,1684,1013,2452,1556,896,5149,3240,1909
2009,17 years,2507,1327,1180,2123,1358,765,4630,2685,1945,2979,2103,876,2589,1818,771,5568,3921,1647
2009,18 years,4075,2261,1814,3903,2274,1629,7978,4535,3443,4834,2897,1937,4575,2764,1811,9409,5661,3748
2009,19 years,7217,4064,3153,7383,3736,3647,14600,7800,6800,8223,4762,3461,8249,4585,3664,16472,9347,7125
2009,20 years,9663,5784,3879,10239,5233,5006,19902,11017,8885,10691,6719,3972,11151,6292,4859,21842,13011,8831
2009,21 years,12194,8240,3954,13228,8485,4743,25422,16725,8697,13382,9491,3891,14264,9830,4434,27646,19321,8325
2009,22 years,13546,9671,3875,13598,9548,4050,27144,19219,7925,14734,10993,3741,14656,11121,3535,29390,22114,7276
2009,23 years,14254,10536,3718,12982,9659,3323,27236,20195,7041,15528,12064,3464,14228,11504,2724,29756,23568,6188
2009,24 years,14257,11294,2963,11914,9190,2724,26171,20484,5687,15599,12915,2684,13199,11140,2059,28798,24055,4743
2009,25 years,13861,11365,2496,10540,8603,1937,24401,19968,4433,15318,13323,1995,11932,10894,1038,27250,24217,3033
2009,26 years,13221,11689,1532,9337,8008,1329,22558,19697,2861,14707,13850,857,10706,10624,82,25413,24474,939
2009,27 years,13076,11899,1177,8490,7633,857,21566,19532,2034,14557,14081,476,9856,10245,-389,24413,24326,87
2009,28 years,12421,11887,534,7800,6974,826,20221,18861,1360,13857,14129,-272,9191,9510,-319,23048,23639,-591
2009,29 years,12382,12111,271,7198,6657,541,19580,18768,812,13856,14410,-554,8493,9073,-580,22349,23483,-1134
2009,30 years,11621,11721,-100,6646,6297,349,18267,18018,249,13050,13899,-849,7850,8652,-802,20900,22551,-1651
2009,31 years,11105,11329,-224,6028,5925,103,17133,17254,-121,12453,13319,-866,7168,7886,-718,19621,21205,-1584
2009,32 years,10775,11176,-401,5670,5464,206,16445,16640,-195,12072,13013,-941,6713,7229,-516,18785,20242,-1457
2009,33 years,10386,10912,-526,5139,5145,-6,15525,16057,-532,11624,12721,-1097,6119,6759,-640,17743,19480,-1737
2009,34 years,9982,10704,-722,4931,4849,82,14913,15553,-640,11198,12471,-1273,5769,6260,-491,16967,18731,-1764
2009,35 years,9483,10415,-932,4567,4665,-98,14050,15080,-1030,10624,12027,-1403,5407,5971,-564,16031,17998,-1967
2009,36 years,8892,9637,-745,4203,4209,-6,13095,13846,-751,9983,11206,-1223,4974,5467,-493,14957,16673,-1716
2009,37 years,8538,9386,-848,4086,4138,-52,12624,13524,-900,9637,11021,-1384,4907,5395,-488,14544,16416,-1872
2009,38 years,8108,9068,-960,3689,3995,-306,11797,13063,-1266,9394,10854,-1460,4476,5238,-762,13870,16092,-2222
2009,39 years,7878,8949,-1071,3662,3807,-145,11540,12756,-1216,9192,10756,-1564,4431,4999,-568,13623,15755,-2132
2009,40 years,7396,8348,-952,3578,3692,-114,10974,12040,-1066,8745,10096,-1351,4385,4893,-508,13130,14989,-1859
2009,41 years,7274,8174,-900,3447,3506,-59,10721,11680,-959,8648,9881,-1233,4301,4693,-392,12949,14574,-1625
2009,42 years,6805,7904,-1099,3136,3403,-267,9941,11307,-1366,8205,9618,-1413,3943,4617,-674,12148,14235,-2087
2009,43 years,5910,7054,-1144,2686,2921,-235,8596,9975,-1379,7289,8778,-1489,3420,4044,-624,10709,12822,-2113
2009,44 years,5839,6989,-1150,2655,2856,-201,8494,9845,-1351,7140,8566,-1426,3411,3879,-468,10551,12445,-1894
2009,45 years,5543,6543,-1000,2587,2790,-203,8130,9333,-1203,6719,8078,-1359,3305,3846,-541,10024,11924,-1900
2009,46 years,5393,6578,-1185,2577,2678,-101,7970,9256,-1286,6600,8136,-1536,3241,3618,-377,9841,11754,-1913
2009,47 years,5027,6343,-1316,2441,2606,-165,7468,8949,-1481,6213,7798,-1585,3110,3533,-423,9323,11331,-2008
2009,48 years,4796,5963,-1167,2287,2396,-109,7083,8359,-1276,5853,7277,-1424,2901,3187,-286,8754,10464,-1710
2009,49 years,4750,5884,-1134,2223,2502,-279,6973,8386,-1413,5800,7158,-1358,2824,3302,-478,8624,10460,-1836
2009,50 years,4318,5432,-1114,2222,2288,-66,6540,7720,-1180,5299,6539,-1240,2746,2972,-226,8045,9511,-1466
2009,51 years,4003,4965,-962,2048,2172,-124,6051,7137,-1086,4826,5962,-1136,2578,2832,-254,7404,8794,-1390
2009,52 years,3726,4661,-935,1959,2130,-171,5685,6791,-1106,4526,5547,-1021,2409,2714,-305,6935,8261,-1326
2009,53 years,3349,4383,-1034,1955,1974,-19,5304,6357,-1053,4114,5270,-1156,2346,2496,-150,6460,7766,-1306
2009,54 years,3103,3966,-863,1731,1852,-121,4834,5818,-984,3782,4749,-967,2127,2373,-246,5909,7122,-1213
2009,55 years,2671,3517,-846,1538,1837,-299,4209,5354,-1145,3307,4260,-953,1948,2327,-379,5255,6587,-1332
2009,56 years,2307,3096,-789,1377,1662,-285,3684,4758,-1074,2908,3784,-876,1769,2118,-349,4677,5902,-1225
2009,57 years,1942,2692,-750,1246,1596,-350,3188,4288,-1100,2506,3330,-824,1570,1958,-388,4076,5288,-1212
2009,58 years,1583,2390,-807,1103,1492,-389,2686,3882,-1196,2067,2897,-830,1403,1825,-422,3470,4722,-1252
2009,59 years,1344,2148,-804,1046,1469,-423,2390,3617,-1227,1871,2708,-837,1341,1777,-436,3212,4485,-1273
2009,60 years,1092,1974,-882,978,1581,-603,2070,3555,-1485,1534,2555,-1021,1247,1962,-715,2781,4517,-1736
2009,61 years,926,1799,-873,912,1485,-573,1838,3284,-1446,1342,2330,-988,1166,1818,-652,2508,4148,-1640
2009,62 years,824,1678,-854,731,1298,-567,1555,2976,-1421,1181,2156,-975,958,1596,-638,2139,3752,-1613
2009,63 years,665,1566,-901,623,1115,-492,1288,2681,-1393,1013,2001,-988,849,1345,-496,1862,3346,-1484
2009,64 years,526,1335,-809,558,1017,-459,1084,2352,-1268,828,1748,-920,756,1256,-500,1584,3004,-1420
2009,65 years,562,1602,-1040,530,992,-462,1092,2594,-1502,1010,2134,-1124,771,1282,-511,1781,3416,-1635
2009,66 years,537,1390,-853,463,994,-531,1000,2384,-1384,870,1884,-1014,687,1298,-611,1557,3182,-1625
2009,67 years,451,1287,-836,447,903,-456,898,2190,-1292,787,1711,-924,642,1147,-505,1429,2858,-1429
2009,68 years,411,1166,-755,354,802,-448,765,1968,-1203,705,1570,-865,548,1041,-493,1253,2611,-1358
2009,69 years,394,1075,-681,410,848,-438,804,1923,-1119,709,1482,-773,597,1113,-516,1306,2595,-1289
2009,70 years,347,1108,-761,373,762,-389,720,1870,-1150,601,1435,-834,529,1007,-478,1130,2442,-1312
2009,71 years,290,962,-672,321,710,-389,611,1672,-1061,477,1213,-736,462,903,-441,939,2116,-1177
2009,72 years,278,848,-570,297,673,-376,575,1521,-946,444,1068,-624,422,851,-429,866,1919,-1053
2009,73 years,229,764,-535,268,579,-311,497,1343,-846,385,947,-562,394,714,-320,779,1661,-882
2009,74 years,175,657,-482,247,545,-298,422,1202,-780,295,829,-534,327,692,-365,622,1521,-899
2009,75 years,162,623,-461,198,479,-281,360,1102,-742,260,744,-484,269,600,-331,529,1344,-815
2009,76 years,146,580,-434,191,419,-228,337,999,-662,205,678,-473,228,490,-262,433,1168,-735
2009,77 years,124,466,-342,191,408,-217,315,874,-559,183,561,-378,236,511,-275,419,1072,-653
2009,78 years,97,410,-313,154,344,-190,251,754,-503,157,501,-344,199,427,-228,356,928,-572
2009,79 years,90,363,-273,177,373,-196,267,736,-469,135,440,-305,225,458,-233,360,898,-538
2009,80 years,94,334,-240,145,302,-157,239,636,-397,137,403,-266,187,388,-201,324,791,-467
2009,81 years,64,218,-154,113,233,-120,177,451,-274,93,276,-183,156,319,-163,249,595,-346
2009,82 years,52,166,-114,116,213,-97,168,379,-211,83,219,-136,148,282,-134,231,501,-270
2009,83 years,41,168,-127,100,208,-108,141,376,-235,72,223,-151,135,282,-147,207,505,-298
2009,84 years,29,131,-102,98,181,-83,127,312,-185,47,170,-123,136,254,-118,183,424,-241
2009,85 years,39,112,-73,88,188,-100,127,300,-173,55,148,-93,108,253,-145,163,401,-238
2009,86 years,32,76,-44,75,126,-51,107,202,-95,43,99,-56,95,193,-98,138,292,-154
2009,87 years,19,71,-52,56,103,-47,75,174,-99,27,97,-70,76,162,-86,103,259,-156
